,Unnamed: 0,Rooms_Available,Total_Rooms,Price_per_Bed,Baths,Pet_Friendly,Square_Footage,Furnished,Parking_Included,Distance_to_Uni_km,Walk_Score,Transit_Score,Lease_Term_Months,Noise_Level,Internet_Available,Pet_Friendly_int,Furnished_int,Parking_Included_int,Internet_Available_int,Room_Density,Sqft_per_Room,Bathroom_Ratio,Available_Room_Pct,Room_Size_Variation,Occupancy_Rate,Bathroom_Accessibility,Total_Space_per_Bath,Room_Size_Score,Compactness_Index,Is_Studio,Is_High_Density,Luxury_Bath,Is_Overcrowded,Has_Extra_Bath,Is_Spacious,Is_Balanced,Is_New_Renovated,Is_Shared_Setup,Is_Luxury_Setup,Walk_Time,Bike_Time,Within_0.5km,Within_1km,Within_2km,Within_3km,Within_5km,Accessibility_Gap,Walk_Transit_Ratio,Accessibility_Score,Short_Lease_Flag,Long_Lease_Flag,Academic_Year_Lease,Amenity_Score,Missing_Amenities,Premium_Amenity_Count,Furnished_X_Parking,Furnished_X_Internet,Furnished_X_Pet,Parking_X_Internet,Parking_X_Pet,Internet_X_Pet,Has_1_Amenities,Has_2_Amenities,Has_3_Amenities,Has_4_Amenities,Luxury_Bath_Low_Amenities,High_Amenity_Small_Space,Low_Amenity_Large_Space,High_Density_Small,Low_Density_Large,Overcrowded_Flag,High_Amenity_Remote,Outlier_Rooms_Available,Extreme_Rooms_Available,Outlier_Total_Rooms,Extreme_Total_Rooms,Outlier_Price_per_Bed,Extreme_Price_per_Bed,Outlier_Baths,Extreme_Baths,Outlier_Square_Footage,Extreme_Square_Footage,Outlier_Distance_to_Uni_km,Extreme_Distance_to_Uni_km,Outlier_Walk_Score,Extreme_Walk_Score,Outlier_Transit_Score,Extreme_Transit_Score,Gender_Male Only,Sqft_Tier_large,Sqft_Tier_medium,Sqft_Tier_micro,Sqft_Tier_small,Sqft_Tier_spacious,Room_Tier_2bed,Room_Tier_3bed,Room_Tier_4+bed,Room_Tier_studio,Bath_Tier_1.5,Bath_Tier_2,Bath_Tier_3+,Uni_Proximity_commute,Uni_Proximity_on_campus,Uni_Proximity_transit,Uni_Proximity_walkable,Walk_Score_Tier_below_avg,Walk_Score_Tier_excellent,Walk_Score_Tier_good,Walk_Score_Tier_poor,Transit_Score_Tier_below_avg,Transit_Score_Tier_excellent,Transit_Score_Tier_good,Transit_Score_Tier_poor,Lease_Term_Tier_4-6,Lease_Term_Tier_7-9,Price
3937,3937,2,6,250.0,1,1,606,1,0,2.29,69,62,12,20.0,1,1,1,0,1,0.0098846787479406,99.34426229508198,0.1639344262295082,0.3327787021630616,50.5,0.6672212978369384,0.606,550.9090909090909,3.2933323227542988,0.0593080724876441,0,0,0,1,0,0,0,0,1,0,34.35,11.45,0,0,0,1,1,7,1.0952380952380951,66.2,0,0,0,3,1,2,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.5267882839871795,0,0.921888331060518,0,0.1376146986569831,0,0.2196564872355559,0,0.1422349723492786,0,0.1255895975608744,0,0.2285929999434897,0,0.4426138990638142,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
3938,3938,1,8,1017.32,1,1,427,1,1,3.24,59,43,12,27.97,1,1,1,1,1,0.0186915887850467,52.71604938271605,0.1234567901234568,0.1248439450686641,53.375,0.8751560549313359,0.427,388.1818181818181,2.757625805791553,0.1495327102803738,0,0,0,1,0,0,0,0,1,0,48.6,16.200000000000003,0,0,0,0,1,16,1.3409090909090908,52.6,0,0,0,4,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.4258125912156768,0,1.999994202959147,0,0.0410582184890714,0,0.2196564872355559,0,0.9259686897662542,0,1.019070790986,0,0.326379080521404,0,1.630923081233162,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1017.0
3939,3939,1,4,500.0,1,1,438,1,1,3.84,52,40,8,36.99,1,1,1,1,1,0.0091116173120728,106.82926829268294,0.2439024390243902,0.2493765586034912,109.5,0.7506234413965087,0.438,398.1818181818181,3.7805120446510574,0.0364464692482915,0,0,0,1,0,0,0,0,1,0,57.6,19.2,0,0,0,0,1,12,1.2682926829268293,47.2,0,0,1,4,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.4258125912156768,0,0.1562175408381111,0,0.0794013987475403,0,0.2196564872355559,0,0.8778062825506859,0,1.583374702622921,0,0.7148595368468296,0,1.8185508468388485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,500.0
3940,3940,1,7,500.0,1,0,479,1,1,1.68,78,82,12,20.0,1,0,1,1,1,0.0145833333333333,67.46478873239437,0.1408450704225352,0.1426533523537803,68.42857142857143,0.8573466476462197,0.479,435.45454545454544,2.9689635318695062,0.1020833333333333,0,0,0,1,0,0,0,0,1,0,25.2,8.4,0,0,1,1,1,4,0.9397590361445785,79.6,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0.4258125912156768,0,1.4609412670098323,0,0.0794013987475403,0,0.2196564872355559,0,0.6982918556562949,0,0.4481193792699956,0,0.7280678723618941,0,0.8082378716407622,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,500.0
3941,3941,1,1,500.0,1,0,703,1,0,1.42,79,75,8,20.0,1,0,1,0,1,0.0014204545454545,639.090909090909,0.9090909090909092,0.99009900990099,703.0,0.0099009900990099,0.703,639.090909090909,9.459431618637296,0.0014204545454545,0,0,1,0,0,1,0,1,0,0,21.3,7.1,0,0,1,1,1,4,1.0394736842105263,77.4,0,0,1,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4258125912156768,0,1.773376348686055,0,0.0794013987475403,0,0.2196564872355559,0,0.2824698912789148,0,0.6926510743126615,0,0.7835650804083835,0,0.3704397518941604,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,500.0
3942,3942,1,3,1032.92,1,0,640,1,1,2.47,52,69,12,31.42,1,0,1,1,1,0.0046801872074883,206.4516129032258,0.3225806451612903,0.3322259136212624,213.33333333333331,0.6677740863787376,0.64,581.8181818181818,4.662090273309371,0.0140405616224648,0,0,0,0,0,0,0,0,1,0,37.05,12.35,0,0,0,1,1,17,0.7428571428571429,58.8,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.4258125912156768,0,0.6952704767874257,0,0.0446907284034206,0,0.2196564872355559,0,0.006630649953387,0,0.294880771051951,0,0.7148595368468296,0,0.0048157793172125,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.0
3943,3943,3,7,749.2133333333333,3,0,882,0,1,3.11,51,67,8,33.13,1,0,0,1,1,0.0079275198187995,124.22535211267606,0.4225352112676057,0.4279600570613409,42.0,0.5720399429386591,2.646,284.51612903225805,3.2620898758828223,0.0554926387315968,0,0,0,1,0,0,0,0,0,0,46.65,15.55,0,0,0,0,1,16,0.75,57.4,0,0,1,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.4793891591900357,0,1.4609412670098323,0,0.0213712766884793,0,3.6612001777035967,1,1.0662036086958904,0,0.8968049434646667,0,0.770356744893319,0,0.1299009563876701,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2248.0
3944,3944,1,5,500.0,1,0,627,1,1,0.94,81,88,12,20.0,0,0,1,1,0,0.0079617834394904,122.94117647058825,0.196078431372549,0.1996007984031936,125.4,0.8003992015968064,0.627,570.0,3.595650128889143,0.0398089171974522,0,0,0,1,0,0,0,0,1,0,14.1,4.699999999999999,0,1,1,1,1,7,0.9101123595505618,83.80000000000001,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4258125912156768,0,0.3828353951112034,0,0.0794013987475403,0,0.2196564872355559,0,0.0502885585741027,0,1.1440942036221986,0,0.8945594965013621,0,1.1834934028521351,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,500.0
3945,3945,1,10,2284.14,1,0,542,1,0,3.04,56,57,8,33.7,1,0,1,0,1,0.0184162062615101,53.66336633663367,0.099009900990099,0.0999000999000999,54.2,0.9000999000999002,0.542,492.7272727272727,2.6260985587519583,0.1841620626151013,0,0,0,1,0,0,0,0,1,0,45.6,15.2,0,0,0,0,1,1,0.9655172413793104,56.400000000000006,0,0,1,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.4258125912156768,0,3.0781000748577765,1,0.3360413088541925,0,0.2196564872355559,0,0.4224526143307672,0,0.830969487107026,0,0.4928707046608721,0,0.7553268417399583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2284.0
3946,3946,3,7,217.53333333333333,3,0,930,1,1,3.67,48,38,8,39.27,1,0,1,1,1,0.0075187969924812,130.98591549295776,0.4225352112676057,0.4279600570613409,44.285714285714285,0.5720399429386591,2.79,300.0,3.287545785852932,0.0526315789473684,0,0,0,1,0,0,0,0,0,0,55.05,18.35,0,0,0,0,1,10,1.2307692307692308,44.0,0,0,1,3,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1.4793891591900357,0,1.4609412670098323,0,0.1451746658718894,0,3.6612001777035967,1,1.2763668401820067,0,1.423488594325793,0,0.9368483690327872,0,1.943636023909306,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,653.0
3947,3947,1,6,960.21,1,0,561,1,1,2.62,50,58,8,29.76,1,0,1,1,1,0.0106761565836298,91.9672131147541,0.1639344262295082,0.1663893510815308,93.5,0.8336106489184691,0.561,510.0,3.253748305371378,0.0640569395017793,0,0,0,1,0,0,0,0,1,0,39.3,13.1,0,0,0,1,1,8,0.847457627118644,53.2,0,0,1,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0.4258125912156768,0,0.921888331060518,0,0.0277599722577582,0,0.2196564872355559,0,0.3392630018675128,0,0.4359567489611812,0,0.8258539529398083,0,0.6927842532047296,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,960.0
3948,3948,1,1,500.0,1,0,636,1,1,3.11,49,52,4,29.78,1,0,1,1,1,0.0015698587127158,578.1818181818181,0.9090909090909092,0.99009900990099,636.0,0.0099009900990099,0.636,578.1818181818181,9.3151495622563,0.0015698587127158,0,0,1,0,0,1,0,1,0,0,46.65,15.55,0,0,0,0,1,3,0.9245283018867924,50.2,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.4258125912156768,0,1.773376348686055,0,0.0794013987475403,0,0.2196564872355559,0,0.0108829526704559,0,0.8968049434646667,0,0.8813511609862977,0,1.0680397844161025,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500.0
3949,3949,1,1,2171.09,1,1,581,1,1,2.91,49,47,8,29.35,1,1,1,1,1,0.0017182130584192,528.1818181818181,0.9090909090909092,0.99009900990099,581.0,0.0099009900990099,0.581,528.1818181818181,9.184875342908285,0.0017182130584192,0,0,1,0,0,1,0,1,0,0,43.650000000000006,14.55,0,0,0,1,1,2,1.0208333333333333,48.2,0,0,1,4,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.4258125912156768,0,1.773376348686055,0,0.3097172546351425,0,0.2196564872355559,0,0.2516949887482976,0,0.7087036395856932,0,0.8813511609862977,0,1.3807527270922466,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2171.0
3950,3950,2,2,250.0,1,0,652,1,1,1.12,83,82,4,20.0,1,0,1,1,1,0.003062787136294,310.4761904761905,0.4761904761904761,0.9950248756218908,163.0,0.0049751243781093,0.652,592.7272727272726,5.899785753474775,0.006125574272588,0,0,0,0,0,0,1,1,0,0,16.8,5.6000000000000005,0,0,1,1,1,1,1.0,82.6,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.5267882839871795,0,1.2343234127367404,0,0.1376146986569831,0,0.2196564872355559,0,0.0591714578249161,0,0.974803030131122,0,1.005553912594341,0,0.8082378716407622,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,500.0
3951,3951,1,8,620.0,1,1,547,1,0,1.66,71,73,8,20.0,0,1,1,0,0,0.0145985401459854,67.53086419753086,0.1234567901234568,0.1248439450686641,68.375,0.8751560549313359,0.547,497.27272727272725,2.8701095700437493,0.1167883211678832,0,0,0,1,0,0,0,0,1,0,24.9,8.299999999999999,0,0,1,1,1,2,0.9594594594594594,71.80000000000001,0,0,1,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.4258125912156768,0,1.999994202959147,0,0.0514590147910078,0,0.2196564872355559,0,0.4005606110509633,0,0.466929509657893,0,0.3395874160364684,0,0.2453545748237028,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,620.0
3952,3952,2,2,318.805,1,1,662,1,0,0.39,93,93,12,20.0,1,1,1,0,1,0.0030165912518853,315.23809523809524,0.4761904761904761,0.9950248756218908,165.5,0.0049751243781093,0.662,601.8181818181818,5.913619442635358,0.0060331825037707,0,0,0,0,0,0,1,1,0,0,5.8500000000000005,1.95,1,1,1,1,1,0,0.9893617021276596,93.0,0,0,0,3,1,2,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.5267882839871795,0,1.2343234127367404,0,0.1215932342559062,0,0.2196564872355559,0,0.1029554643845237,0,1.6613727892893762,0,1.5605259930592346,0,1.4962063455282792,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,638.0
3953,3953,8,8,62.5,1,0,1500,1,1,0.34,93,93,4,20.0,1,0,1,1,1,0.0053297801465689,185.1851851851852,0.1234567901234568,0.9987515605493134,23.4375,0.0012484394506866,1.5,1363.6363636363635,3.328693346631126,0.0426382411725516,0,0,0,1,0,0,0,0,1,0,5.1000000000000005,1.7000000000000002,1,1,1,1,1,0,0.9893617021276596,93.0,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,6.242393535204317,1,1.999994202959147,0,0.1812746735890651,0,0.2196564872355559,0,3.7720552140796384,1,1.7083981152591197,0,1.5605259930592346,0,1.4962063455282792,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,500.0
3954,3954,1,5,2210.21,1,0,531,1,0,2.09,73,70,8,26.51,1,0,1,0,1,0.0093984962406015,104.11764705882354,0.196078431372549,0.1996007984031936,106.2,0.8003992015968064,0.531,482.7272727272727,3.503061430475272,0.0469924812030075,0,0,0,1,0,0,0,0,1,0,31.35,10.45,0,0,0,1,1,3,1.028169014084507,71.8,0,0,1,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4258125912156768,0,0.3828353951112034,0,0.3188264718049721,0,0.2196564872355559,0,0.4706150215463355,0,0.0625117063180994,0,0.4505818321294472,0,0.0577268092180163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2210.0
3955,3955,1,3,500.0,1,0,657,0,0,2.98,52,49,8,36.56,1,0,0,0,1,0.0045592705167173,211.93548387096772,0.3225806451612903,0.3322259136212624,219.0,0.6677740863787376,0.657,597.2727272727273,4.680971886867621,0.0136778115501519,0,0,0,0,0,0,0,0,1,0,44.7,14.9,0,0,0,1,1,3,1.04,50.8,0,0,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4258125912156768,0,0.6952704767874257,0,0.0794013987475403,0,0.2196564872355559,0,0.0810634611047199,0,0.7745390959433338,0,0.7148595368468296,0,1.2556675500217889,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,500.0
3956,3956,1,5,1109.28,1,0,645,1,0,3.52,46,63,12,38.47,1,0,1,0,1,0.0077399380804953,126.47058823529412,0.196078431372549,0.1996007984031936,129.0,0.8003992015968064,0.645,586.3636363636363,3.611421965343608,0.0386996904024767,0,0,0,1,0,0,0,0,1,0,52.8,17.6,0,0,0,0,1,17,0.71875,52.8,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4258125912156768,0,0.3828353951112034,0,0.0624713987277608,0,0.2196564872355559,0,0.0285226532331908,0,1.282412616416563,0,1.047842785125766,0,0.3800713105285854,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.0
3957,3957,8,8,500.0,7,0,1500,1,0,2.18,58,61,8,20.31,1,0,1,0,1,0.0053297801465689,185.1851851851852,0.8641975308641976,0.9987515605493134,23.4375,0.0012484394506866,10.5,211.2676056338028,3.328693346631126,0.0426382411725516,0,0,1,1,0,0,1,0,0,1,32.7,10.9,0,0,0,1,1,3,0.935483870967742,59.2,0,0,1,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6.242393535204317,1,1.999994202959147,0,0.0794013987475403,0,11.422913507581905,1,3.7720552140796384,1,0.022133880427439,0,0.3818762885678933,0,0.5051564875990431,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4000.0
3958,3958,1,1,3921.22,1,0,477,1,0,2.42,60,65,12,31.91,1,0,1,0,1,0.002092050209205,433.6363636363636,0.9090909090909092,0.99009900990099,477.0,0.0099009900990099,0.477,433.6363636363636,8.90086680798075,0.002092050209205,1,0,1,0,0,0,0,1,0,0,36.3,12.1,0,0,0,1,1,5,0.9090909090909092,62.0,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4258125912156768,0,1.773376348686055,0,0.7172406249171948,0,0.2196564872355559,0,0.7070486569682164,0,0.2478554450822073,0,0.2708818724749146,0,0.2549861334581278,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3921.0
3959,3959,1,1,4000.0,1,0,667,1,0,3.1,50,51,12,24.96,1,0,1,0,1,0.0014970059880239,606.3636363636363,0.9090909090909092,0.99009900990099,667.0,0.0099009900990099,0.667,606.3636363636363,9.383704292474052,0.0014970059880239,0,0,1,0,0,1,0,1,0,0,46.5,15.5,0,0,0,0,1,1,0.9615384615384616,50.400000000000006,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4258125912156768,0,1.773376348686055,0,0.7355847999846584,0,0.2196564872355559,0,0.1248474676643275,0,0.8873998782707182,0,0.8258539529398083,0,1.1305823729513311,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
3960,3960,1,1,4000.0,1,1,460,1,0,2.77,46,59,12,20.0,1,1,1,0,1,0.0021691973969631,418.1818181818181,0.9090909090909092,0.99009900990099,460.0,0.0099009900990099,0.46,418.1818181818181,8.848622940429339,0.0021691973969631,1,0,1,0,0,0,0,1,0,0,41.55,13.85,0,0,0,1,1,13,0.7666666666666667,51.2,0,0,0,3,1,2,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.4258125912156768,0,1.773376348686055,0,0.7355847999846584,0,0.2196564872355559,0,0.7814814681195493,0,0.5770327268704114,0,1.047842785125766,0,0.6302416646695007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
3961,3961,1,4,1804.71,1,1,472,1,1,0.99,80,87,12,20.0,1,1,1,1,1,0.0084566596194503,115.1219512195122,0.2439024390243902,0.2493765586034912,118.0,0.7506234413965087,0.472,429.09090909090907,3.826861130155042,0.0338266384778012,0,0,0,1,0,0,0,0,1,0,14.85,4.95,0,1,1,1,1,7,0.9090909090909092,82.80000000000001,0,0,0,4,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.4258125912156768,0,0.1562175408381111,0,0.2244044993518559,0,0.2196564872355559,0,0.7289406602480202,0,1.097068877652455,0,0.8390622884548729,0,1.1209508143169062,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1805.0
3962,3962,1,8,500.0,1,1,662,1,1,0.66,88,92,4,20.0,1,1,1,1,1,0.0120663650075414,81.72839506172839,0.1234567901234568,0.1248439450686641,82.75,0.8751560549313359,0.662,601.8181818181818,2.956809721317679,0.0965309200603318,0,0,0,1,0,0,0,0,1,0,9.9,3.3000000000000003,0,1,1,1,1,4,0.946236559139785,89.6,0,0,0,4,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.4258125912156768,0,1.999994202959147,0,0.0794013987475403,0,0.2196564872355559,0,0.1029554643845237,0,1.4074360290527617,0,1.2830399528267875,0,1.4336637569930504,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,500.0
3963,3963,1,1,1179.01,1,0,568,1,1,0.91,86,83,12,20.0,1,0,1,1,1,0.0017574692442882,516.3636363636364,0.9090909090909092,0.99009900990099,568.0,0.0099009900990099,0.568,516.3636363636364,9.152284842306582,0.0017574692442882,0,0,1,0,0,1,0,1,0,0,13.65,4.55,0,1,1,1,1,3,1.0238095238095235,84.80000000000001,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0.4258125912156768,0,1.773376348686055,0,0.0787082523385026,0,0.2196564872355559,0,0.3086141972757875,0,1.1723093992040443,0,1.172045536733809,0,0.870780460175991,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1179.0
3964,3964,1,10,500.0,1,1,483,1,0,1.08,81,81,4,20.0,1,1,1,0,1,0.0206611570247933,47.82178217821782,0.099009900990099,0.0999000999000999,48.3,0.9000999000999002,0.483,439.09090909090907,2.578129652635776,0.2066115702479339,0,0,0,1,0,0,0,0,1,0,16.200000000000003,5.4,0,0,1,1,1,0,0.9878048780487804,81.0,0,0,0,3,1,2,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0.4258125912156768,0,3.0781000748577765,1,0.0794013987475403,0,0.2196564872355559,0,0.6807782530324519,0,1.0124232909069169,0,0.8945594965013621,0,0.7456952831055333,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,500.0
3965,3965,1,1,500.0,1,0,569,1,0,2.59,56,59,12,27.66,1,0,1,0,1,0.0017543859649122,517.2727272727273,0.9090909090909092,0.99009900990099,569.0,0.0099009900990099,0.569,517.2727272727273,9.154818109052105,0.0017543859649122,0,0,1,0,0,1,0,1,0,0,38.85,12.95,0,0,0,1,1,3,0.9333333333333332,57.2,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4258125912156768,0,1.773376348686055,0,0.0794013987475403,0,0.2196564872355559,0,0.3042357966198267,0,0.4077415533793349,0,0.4928707046608721,0,0.6302416646695007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
3966,3966,1,1,500.0,1,1,411,1,0,3.01,40,52,4,33.65,0,1,1,0,0,0.0024271844660194,373.6363636363636,0.9090909090909092,0.99009900990099,411.0,0.0099009900990099,0.411,373.6363636363636,8.686500527183219,0.0024271844660194,1,0,1,0,0,0,0,1,0,0,45.15,15.05,0,0,0,0,1,12,0.7547169811320755,44.8,0,0,0,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4258125912156768,0,1.773376348686055,0,0.0794013987475403,0,0.2196564872355559,0,0.9960231002616264,0,0.8027542915251797,0,1.380826033404702,0,1.0680397844161025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500.0
