,Rooms_Available,Total_Rooms,Price_per_Bed,Baths,Pet_Friendly,Square_Footage,Furnished,Parking_Included,Distance_to_Uni_km,Walk_Score,Transit_Score,Lease_Term_Months,Noise_Level,Internet_Available,Pet_Friendly_int,Furnished_int,Parking_Included_int,Internet_Available_int,Room_Density,Sqft_per_Room,Bathroom_Ratio,Available_Room_Pct,Room_Size_Variation,Occupancy_Rate,Bathroom_Accessibility,Total_Space_per_Bath,Room_Size_Score,Compactness_Index,Is_Studio,Is_High_Density,Luxury_Bath,Is_Overcrowded,Has_Extra_Bath,Is_Spacious,Is_Balanced,Is_New_Renovated,Is_Shared_Setup,Is_Luxury_Setup,Walk_Time,Bike_Time,Within_0.5km,Within_1km,Within_2km,Within_3km,Within_5km,Accessibility_Gap,Walk_Transit_Ratio,Accessibility_Score,Short_Lease_Flag,Long_Lease_Flag,Academic_Year_Lease,Amenity_Score,Missing_Amenities,Premium_Amenity_Count,Furnished_X_Parking,Furnished_X_Internet,Furnished_X_Pet,Parking_X_Internet,Parking_X_Pet,Internet_X_Pet,Has_1_Amenities,Has_2_Amenities,Has_3_Amenities,Has_4_Amenities,Luxury_Bath_Low_Amenities,High_Amenity_Small_Space,Low_Amenity_Large_Space,High_Density_Small,Low_Density_Large,Overcrowded_Flag,High_Amenity_Remote,Outlier_Rooms_Available,Extreme_Rooms_Available,Outlier_Total_Rooms,Extreme_Total_Rooms,Outlier_Price_per_Bed,Extreme_Price_per_Bed,Outlier_Baths,Extreme_Baths,Outlier_Square_Footage,Extreme_Square_Footage,Outlier_Distance_to_Uni_km,Extreme_Distance_to_Uni_km,Outlier_Walk_Score,Extreme_Walk_Score,Outlier_Transit_Score,Extreme_Transit_Score,Gender_Male Only,Sqft_Tier_large,Sqft_Tier_medium,Sqft_Tier_micro,Sqft_Tier_small,Sqft_Tier_spacious,Room_Tier_2bed,Room_Tier_3bed,Room_Tier_4+bed,Room_Tier_studio,Bath_Tier_1.5,Bath_Tier_2,Bath_Tier_3+,Uni_Proximity_commute,Uni_Proximity_on_campus,Uni_Proximity_transit,Uni_Proximity_walkable,Walk_Score_Tier_below_avg,Walk_Score_Tier_excellent,Walk_Score_Tier_good,Walk_Score_Tier_poor,Transit_Score_Tier_below_avg,Transit_Score_Tier_excellent,Transit_Score_Tier_good,Transit_Score_Tier_poor,Lease_Term_Tier_4-6,Lease_Term_Tier_7-9
4009,1,6,755.92,1,1,662,1,1,2.89,61,53,8,23.41,1,1,1,1,1,0.00904977375565611,108.52459016393443,0.1639344262295082,0.1663893510815308,110.33333333333333,0.8336106489184691,0.662,601.8181818181818,3.338681898205768,0.05429864253393665,0,0,0,1,0,0,0,0,1,0,43.35,14.450000000000001,0,0,0,1,1,8,1.1296296296296295,57.800000000000004,0,0,1,4,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.42581259121567683,0,0.921888331060518,0,0.019809607896241983,0,0.21965648723555597,0,0.10295546438452374,0,0.6898935091977958,0,0.21538466442842527,0,1.0054971958808736,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4010,3,7,541.6033333333334,3,0,705,1,1,0.65,92,93,12,20.0,1,0,1,1,1,0.009915014164305949,99.29577464788733,0.4225352112676057,0.42796005706134094,33.57142857142857,0.5720399429386591,2.115,227.41935483870967,3.154508124423727,0.06940509915014165,0,0,0,1,0,0,0,0,0,0,9.75,3.25,0,1,1,1,1,1,0.9787234042553191,92.4,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1.4793891591900357,0,1.4609412670098325,0,0.06971392946527694,0,3.6612001777035967,1,0.29122669259083633,0,1.4168410942467105,0,1.5050287850127453,0,1.4962063455282792,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4011,1,10,4000.0,1,0,594,1,0,1.64,74,75,8,20.0,1,0,1,0,1,0.01680672268907563,58.81188118811881,0.09900990099009901,0.0999000999000999,59.4,0.9000999000999002,0.594,540.0,2.664237040715338,0.16806722689075632,0,0,0,1,0,0,0,0,1,0,24.599999999999998,8.2,0,0,1,1,1,1,0.9736842105263158,74.4,0,0,1,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.42581259121567683,0,3.0781000748577765,1,0.7355847999846584,0,0.21965648723555597,0,0.19477578022080777,0,0.4857396400457904,0,0.5060790401759365,0,0.37043975189416045,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4012,2,4,430.89,2,1,684,1,1,2.25,66,77,12,27.03,1,1,1,1,1,0.00583941605839416,166.82926829268294,0.48780487804878053,0.49875311720698257,85.5,0.5012468827930174,1.368,325.7142857142857,4.056956026583957,0.02335766423357664,0,0,0,1,0,0,1,0,0,0,33.75,11.25,0,0,0,1,1,11,0.8461538461538461,70.4,0,0,0,4,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.5267882839871795,0,0.15621754083811115,0,0.0954938833745067,0,1.7207718452340204,0,0.1992802788156604,0,0.08796933678507966,0,0.06210137580402159,0,0.4955249289646181,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4013,1,5,500.0,1,0,430,1,0,1.53,70,83,12,20.0,1,0,1,0,1,0.01160092807424594,84.31372549019608,0.19607843137254904,0.1996007984031936,86.0,0.8003992015968064,0.43,390.9090909090909,3.3855593868953924,0.058004640371229696,0,0,0,1,0,0,0,0,1,0,22.95,7.65,0,0,1,1,1,13,0.8333333333333334,75.2,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.42581259121567683,0,0.3828353951112034,0,0.07940139874754035,0,0.21965648723555597,0,0.912833487798372,0,0.5891953571792259,0,0.2840902079899791,0,0.870780460175991,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4014,3,4,166.66666666666666,1,1,1058,1,0,3.24,36,67,12,29.33,1,1,1,0,1,0.003777148253068933,258.0487804878049,0.24390243902439027,0.7481296758104738,88.16666666666667,0.25187032418952615,1.058,961.8181818181818,4.327647740736689,0.015108593012275733,0,0,0,0,0,0,0,0,1,0,48.6,16.200000000000003,0,0,0,0,1,31,0.5294117647058824,48.4,0,0,0,3,1,2,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1.4793891591900357,0,0.15621754083811115,0,0.1570191319601307,0,0.21965648723555597,0,1.8368021241449837,0,1.019070790986,0,1.6028148655906596,0,0.12990095638767016,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4015,1,8,500.0,1,0,630,1,1,0.54,90,91,8,20.0,1,0,1,1,1,0.012678288431061807,77.77777777777779,0.1234567901234568,0.12484394506866417,78.75,0.8751560549313359,0.63,572.7272727272726,2.934295351073094,0.10142630744849446,0,0,0,1,0,0,0,0,1,0,8.100000000000001,2.7,0,1,1,1,1,1,0.9782608695652174,90.4,0,0,1,3,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.42581259121567683,0,1.999994202959147,0,0.07940139874754035,0,0.21965648723555597,0,0.0371533566062205,0,1.5202968113801458,0,1.3940343689197665,0,1.3711211684578215,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4016,1,10,1556.86,1,0,632,1,0,3.66,38,42,12,36.84,1,0,1,0,1,0.01579778830963665,62.57425742574257,0.09900990099009901,0.0999000999000999,63.2,0.9000999000999002,0.632,574.5454545454545,2.6900551059581534,0.1579778830963665,0,0,0,1,0,0,0,0,1,0,54.900000000000006,18.3,0,0,0,0,1,4,0.8837209302325582,39.6,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.42581259121567683,0,3.0781000748577765,1,0.16669183382163438,0,0.21965648723555597,0,0.02839655529429899,0,1.4140835291318448,0,1.4918204494976808,0,1.6934656697683907,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4017,2,4,250.0,1,1,665,1,1,2.27,60,66,8,28.91,1,1,1,1,1,0.006006006006006006,162.19512195121953,0.24390243902439027,0.49875311720698257,83.125,0.5012468827930174,0.665,604.5454545454545,4.039478391998293,0.024024024024024024,0,0,0,1,0,0,0,0,1,0,34.05,11.35,0,0,0,1,1,6,0.8955223880597015,62.400000000000006,0,0,1,4,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.5267882839871795,0,0.15621754083811115,0,0.13761469865698311,0,0.21965648723555597,0,0.11609066635240602,0,0.10677946717297705,0,0.27088187247491463,0,0.19244354492289897,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4018,1,4,1626.49,1,0,454,1,0,1.38,81,85,8,20.0,1,0,1,0,1,0.008791208791208791,110.73170731707319,0.24390243902439027,0.24937655860349128,113.5,0.7506234413965087,0.454,412.7272727272727,3.80275459628925,0.035164835164835165,0,0,0,1,0,0,0,0,1,0,20.7,6.8999999999999995,0,0,1,1,1,4,0.9418604651162791,82.6,0,0,1,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.42581259121567683,0,0.15621754083811115,0,0.1829054021124124,0,0.21965648723555597,0,0.8077518720553138,0,0.7302713350884563,0,0.8945594965013621,0,0.9958656372464486,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4019,1,8,740.83,1,0,408,1,1,1.73,78,73,4,20.0,1,0,1,1,1,0.019559902200488997,50.370370370370374,0.1234567901234568,0.12484394506866417,51.0,0.8751560549313359,0.408,370.9090909090909,2.7369597163952455,0.15647921760391198,0,0,0,1,0,0,0,0,1,0,25.95,8.65,0,0,1,1,1,5,1.054054054054054,76.0,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0.42581259121567683,0,1.999994202959147,0,0.023323362678775928,0,0.21965648723555597,0,1.0091583022295088,0,0.4010940533002521,0,0.7280678723618941,0,0.2453545748237028,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4020,1,7,500.0,1,0,524,1,0,2.23,60,66,12,29.33,1,0,1,0,1,0.013333333333333334,73.80281690140845,0.14084507042253522,0.14265335235378032,74.85714285714286,0.8573466476462197,0.524,476.3636363636363,3.012057870851162,0.09333333333333334,0,0,0,1,0,0,0,0,1,0,33.45,11.15,0,0,0,1,1,6,0.8955223880597015,62.400000000000006,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.42581259121567683,0,1.4609412670098325,0,0.07940139874754035,0,0.21965648723555597,0,0.5012638261380608,0,0.06915920639718227,0,0.27088187247491463,0,0.19244354492289897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4021,1,4,500.0,1,1,340,0,1,3.2,39,56,12,34.61,1,1,0,1,1,0.011730205278592375,82.92682926829269,0.24390243902439027,0.24937655860349128,85.0,0.7506234413965087,0.34,309.09090909090907,3.623552317382301,0.0469208211143695,0,0,0,1,0,0,0,0,1,0,48.0,16.0,0,0,0,0,1,17,0.6842105263157895,45.8,0,0,0,3,1,2,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0.42581259121567683,0,0.15621754083811115,0,0.07940139874754035,0,0.21965648723555597,0,1.3068895468348403,0,0.9814505302102052,0,1.4363232414511915,0,0.8178694302751872,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4022,1,3,500.0,1,0,489,1,1,3.23,42,66,12,29.36,1,0,1,1,1,0.006122448979591836,157.74193548387098,0.3225806451612903,0.33222591362126247,163.0,0.6677740863787376,0.489,444.5454545454545,4.4683189695012855,0.018367346938775512,0,0,0,1,0,0,0,0,1,0,48.45,16.15,0,0,0,0,1,24,0.6268656716417911,51.6,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0.42581259121567683,0,0.6952704767874257,0,0.07940139874754035,0,0.21965648723555597,0,0.6545078490966874,0,1.0096657257920512,0,1.2698316173117232,0,0.19244354492289897,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4023,2,2,1182.15,2,1,725,1,0,1.62,67,78,12,20.0,1,1,1,0,1,0.0027548209366391185,345.23809523809524,0.9523809523809523,0.9950248756218907,181.25,0.004975124378109319,1.45,345.23809523809524,5.996246430859733,0.005509641873278237,0,0,1,0,0,0,1,1,0,0,24.3,8.100000000000001,0,0,1,1,1,11,0.8481012658227848,71.4,0,0,0,3,1,2,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.5267882839871795,0,1.2343234127367404,0,0.07943941138536521,0,1.7207718452340204,0,0.37879470571005147,0,0.5045497704336875,0,0.11759858385051096,0,0.5580675174998468,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4024,2,2,1204.19,2,1,723,1,1,0.91,85,88,12,20.0,1,1,1,1,1,0.0027624309392265192,344.2857142857143,0.9523809523809523,0.9950248756218907,180.75,0.004975124378109319,1.446,344.2857142857143,5.993735424504229,0.0055248618784530384,0,0,1,0,0,0,1,1,0,0,13.65,4.55,0,1,1,1,1,3,0.9550561797752809,86.2,0,0,0,4,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.5267882839871795,0,1.2343234127367404,0,0.08457149590538168,0,1.7207718452340204,0,0.37003790439812995,0,1.1723093992040443,0,1.1165483286873197,0,1.1834934028521351,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4025,1,5,500.0,1,1,453,1,1,0.3,95,96,12,20.0,1,1,1,1,1,0.011013215859030838,88.82352941176471,0.19607843137254904,0.1996007984031936,90.6,0.8003992015968064,0.453,411.8181818181818,3.414575060500287,0.05506607929515418,0,0,0,1,0,0,0,0,1,0,4.5,1.5,1,1,1,1,1,1,0.979381443298969,95.4,0,0,0,4,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.42581259121567683,0,0.3828353951112034,0,0.07940139874754035,0,0.21965648723555597,0,0.8121302727112746,0,1.7460183760349144,0,1.6715204091522133,0,1.6838341111339656,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4026,2,2,250.0,1,0,668,1,1,3.03,55,53,8,33.5,1,0,1,1,1,0.0029895366218236174,318.0952380952381,0.47619047619047616,0.9950248756218907,167.0,0.004975124378109319,0.668,607.2727272727273,5.921819851492325,0.005979073243647235,0,0,0,0,0,0,1,1,0,0,45.449999999999996,15.149999999999999,0,0,0,0,1,2,1.0185185185185186,54.2,0,0,1,3,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.5267882839871795,0,1.2343234127367404,0,0.13761469865698311,0,0.21965648723555597,0,0.1292258683202883,0,0.8215644219130771,0,0.5483679127073615,0,1.0054971958808736,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4027,1,4,500.0,1,0,552,1,0,2.5,68,62,12,20.0,0,0,1,0,0,0.007233273056057866,134.63414634146343,0.24390243902439027,0.24937655860349128,138.0,0.7506234413965087,0.552,501.81818181818176,3.9239525505964012,0.028933092224231464,0,0,0,1,0,0,0,0,1,0,37.5,12.5,0,0,0,1,1,6,1.0793650793650793,65.6,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.42581259121567683,0,0.15621754083811115,0,0.07940139874754035,0,0.21965648723555597,0,0.37866860777115957,0,0.32309596663379686,0,0.17309579189700033,0,0.44261389906381426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4028,1,4,500.0,1,0,703,1,1,2.37,70,73,4,26.32,1,0,1,1,1,0.005681818181818182,171.46341463414635,0.24390243902439027,0.24937655860349128,175.75,0.7506234413965087,0.703,639.090909090909,4.073955450845337,0.022727272727272728,0,0,0,1,0,0,0,0,1,0,35.550000000000004,11.850000000000001,0,0,0,1,1,3,0.9459459459459459,71.2,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.42581259121567683,0,0.15621754083811115,0,0.07940139874754035,0,0.21965648723555597,0,0.2824698912789148,0,0.200830119112464,0,0.2840902079899791,0,0.2453545748237028,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4029,1,1,500.0,1,0,550,1,0,1.33,83,78,12,20.0,1,0,1,0,1,0.0018148820326678765,499.99999999999994,0.9090909090909091,0.9900990099009901,550.0,0.00990099009900991,0.55,499.99999999999994,9.105908508571158,0.0018148820326678765,0,0,1,0,0,1,0,1,0,0,19.950000000000003,6.65,0,0,1,1,1,5,1.0506329113924051,81.0,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.42581259121567683,0,1.773376348686055,0,0.07940139874754035,0,0.21965648723555597,0,0.3874254090830811,0,0.7772966610581996,0,1.005553912594341,0,0.5580675174998468,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4030,3,7,643.8033333333334,3,0,773,1,1,2.73,51,69,12,37.92,1,0,1,1,1,0.00904392764857881,108.87323943661973,0.4225352112676057,0.42796005706134094,36.80952380952381,0.5720399429386591,2.319,249.3548387096774,3.198729918714804,0.06330749354005168,0,0,0,1,0,0,0,0,0,0,40.95,13.65,0,0,0,1,1,18,0.7285714285714285,58.2,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1.4793891591900357,0,1.4609412670098325,0,0.045916332462296726,0,3.6612001777035967,1,0.5889579371961678,0,0.5394124660946167,0,0.770356744893319,0,0.0048157793172125055,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4031,1,10,4000.0,1,0,426,1,1,2.64,48,63,12,26.07,1,0,1,1,1,0.0234192037470726,42.17821782178218,0.09900990099009901,0.0999000999000999,42.6,0.9000999000999002,0.426,387.27272727272725,2.525875121376877,0.234192037470726,0,0,0,1,0,0,0,0,1,0,39.6,13.200000000000001,0,0,0,1,1,15,0.75,54.0,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0.42581259121567683,0,3.0781000748577765,1,0.7355847999846584,0,0.21965648723555597,0,0.9303470904222151,0,0.4547668793490786,0,0.9368483690327871,0,0.38007131052858545,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4032,1,6,500.0,1,0,580,1,0,0.95,81,89,12,20.0,1,0,1,0,1,0.010327022375215147,95.08196721311477,0.1639344262295082,0.1663893510815308,96.66666666666667,0.8336106489184691,0.58,527.2727272727273,3.270834863542813,0.06196213425129088,0,0,0,1,0,0,0,0,1,0,14.25,4.75,0,1,1,1,1,8,0.9,84.2,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.42581259121567683,0,0.921888331060518,0,0.07940139874754035,0,0.21965648723555597,0,0.2560733894042584,0,1.1346891384282498,0,0.8945594965013621,0,1.246035991387364,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4033,1,5,500.0,1,1,439,1,0,1.11,78,80,12,20.0,0,1,1,0,0,0.011363636363636364,86.07843137254902,0.19607843137254904,0.1996007984031936,87.8,0.8003992015968064,0.439,399.09090909090907,3.3970936565133245,0.056818181818181816,0,0,0,1,0,0,0,0,1,0,16.650000000000002,5.550000000000001,0,0,1,1,1,2,0.9629629629629629,78.8,0,0,0,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.42581259121567683,0,0.3828353951112034,0,0.07940139874754035,0,0.21965648723555597,0,0.8734278818947252,0,0.9842080953250707,0,0.7280678723618941,0,0.6831526945703046,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4034,1,7,638.16,1,1,596,1,0,3.3,46,42,12,29.28,1,1,1,0,1,0.011725293132328308,83.94366197183099,0.14084507042253522,0.14265335235378032,85.14285714285714,0.8573466476462197,0.596,541.8181818181818,3.0738623737549355,0.08207705192629816,0,0,0,1,0,0,0,0,1,0,49.5,16.5,0,0,0,0,1,4,1.069767441860465,44.4,0,0,0,3,1,2,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.42581259121567683,0,1.4609412670098325,0,0.0472304006855859,0,0.21965648723555597,0,0.18601897890888627,0,1.0755011821496918,0,1.047842785125766,0,1.6934656697683907,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4035,1,3,500.0,1,1,544,1,1,3.18,48,61,8,30.23,0,1,1,1,0,0.005504587155963303,175.48387096774192,0.3225806451612903,0.33222591362126247,181.33333333333334,0.6677740863787376,0.544,494.5454545454545,4.545056209832144,0.01651376146788991,0,0,0,1,0,0,0,0,1,0,47.7,15.9,0,0,0,0,1,13,0.7741935483870968,53.2,0,0,1,3,1,2,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0.42581259121567683,0,0.6952704767874257,0,0.07940139874754035,0,0.21965648723555597,0,0.41369581301884567,0,0.9626403998223078,0,0.9368483690327871,0,0.5051564875990431,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4036,9,8,201.02444444444444,1,0,631,1,1,3.83,43,38,12,36.23,1,0,1,1,1,0.012658227848101266,77.90123456790124,0.1234567901234568,1.1235955056179776,8.76388888888889,-0.12359550561797761,0.631,573.6363636363636,2.935016047365125,0.10126582278481013,0,0,0,1,0,0,0,0,1,0,57.45,19.15,0,0,0,0,1,5,1.1025641025641026,41.0,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,7.1949944104071735,1,1.999994202959147,0,0.14901881347213167,0,0.21965648723555597,0,0.03277495595025975,0,1.5739696374289724,0,1.214334409265234,0,1.943636023909306,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4037,1,7,630.7,1,0,519,1,1,1.69,70,78,12,20.0,1,0,1,1,1,0.013461538461538462,73.09859154929578,0.14084507042253522,0.14265335235378032,74.14285714285714,0.8573466476462197,0.519,471.81818181818176,3.0074559376761516,0.09423076923076923,0,0,0,1,0,0,0,0,1,0,25.349999999999998,8.45,0,0,1,1,1,8,0.8860759493670886,73.2,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0.42581259121567683,0,1.4609412670098325,0,0.04896748555488366,0,0.21965648723555597,0,0.5231558294178646,0,0.4387143140760469,0,0.2840902079899791,0,0.5580675174998468,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4038,1,7,500.0,1,0,508,1,1,2.47,63,61,12,31.32,0,0,1,1,0,0.0137524557956778,71.54929577464789,0.14084507042253522,0.14265335235378032,72.57142857142857,0.8573466476462197,0.508,461.81818181818176,2.9971739486918985,0.0962671905697446,0,0,0,1,0,0,0,0,1,0,37.050000000000004,12.350000000000001,0,0,0,1,1,2,1.0161290322580645,62.2,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.42581259121567683,0,1.4609412670098325,0,0.07940139874754035,0,0.21965648723555597,0,0.571318236633433,0,0.294880771051951,0,0.10439024833544652,0,0.5051564875990431,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
